11.0344742853521,1792.0,4.402259224439483,2.0,11.445342578423626
13.188811872747,2304.0,5.7061565756834085,4.0,11.97087955510089
19.027424438714142,2304.0,9.47796931841625,4.0,20.25608180668378
7.329145900827403,1536.0,0.5128837997620311,1.0,7.13365835366907
13.310129437005468,1792.0,4.883439696220439,2.0,12.802272689580072
15.710774443498792,2304.0,4.616157326077059,4.0,16.521595088967207
8.986783137653374,1536.0,0.0,0.0,8.064004497639964
15.075271783733456,2304.0,8.316984773986842,4.0,12.947776109246519
10.826639289458523,1792.0,0.9422512949899617,2.0,10.168353584899936
11.686806722204249,2048.0,5.481894938074626,3.0,13.65292305908638
5.095551488189898,1280.0,2.342654421885302,3.0,3.809834216493635
5.389661626067858,1280.0,1.7048922765622778,2.0,4.251700827408102
8.167579356456814,1536.0,0.48119413792336796,1.0,8.690079993463582
10.246062157659571,1792.0,2.976423773379131,2.0,11.21964329808963
14.091549252479808,1792.0,3.442168002844444,2.0,15.706599376163727
12.100291524391515,2304.0,4.595206372306247,4.0,12.303482762522707
14.77570565461974,2304.0,6.943807890817371,4.0,16.17658298044678
14.560720475791005,2048.0,7.671509414529389,3.0,12.357230382013046
13.702108061882802,2048.0,2.4873020968081567,3.0,12.643027902222787
14.053656766700922,2048.0,5.202819565057349,3.0,12.801871312196814
14.47671075992321,2048.0,4.452561518340721,3.0,15.13082962974251
14.759922565062531,2304.0,7.07447619343132,4.0,12.826983634899008
11.724875279981008,2304.0,5.967902625723196,4.0,11.084921368250438
14.595168251915377,2048.0,6.852055487331608,3.0,15.191028268055673
6.4179041241382695,1280.0,4.085853935085565,3.0,4.623713696086785
10.643368213301478,1792.0,2.2154421875859516,2.0,11.256172523769164
12.538185775417883,2048.0,4.761055272899162,2.0,11.158371595356197
10.065646101389735,1792.0,3.8945524677620047,2.0,9.277261671279227
6.579856632190296,1536.0,0.3522668990498626,1.0,7.3565291025793105
12.62710827793717,2048.0,6.163786696849804,3.0,10.828747106153113
9.143026509255009,1536.0,0.9090569137181661,1.0,9.045575808017176
12.525459103004017,2304.0,3.277997183743704,3.0,11.62980430533896
12.941342637745857,2048.0,4.891880799549828,2.0,11.71566086850894
16.472968054908012,2048.0,6.793623705329294,3.0,18.079071982415318
10.617380376895271,1792.0,1.6334318691848817,2.0,11.313779966739865
13.612412773113025,2048.0,6.335750044212494,3.0,11.786622847521112
15.404427897457335,2560.0,7.80523465536503,5.0,16.15298200397354
5.341267596742522,1280.0,2.6654600722382984,2.0,3.913638625522784
14.63226722291749,2048.0,6.149611482120414,3.0,12.702263476901287
12.578811980823865,2048.0,5.277980995010728,3.0,11.28362453870507
7.116680984562939,1280.0,4.3640351150696715,3.0,5.403748100489974
7.056939233788893,1536.0,0.0,0.0,7.06952023506361
11.350261287245925,2048.0,3.1385272003470197,3.0,12.037087710317213
12.606526366908707,2048.0,3.88042057735841,2.0,12.056084106785914
11.504728489910809,2048.0,2.068362700392269,3.0,9.998766776772566
15.831064419243633,2304.0,8.347925362108395,4.0,14.899847768980115
14.556758639824249,2304.0,7.73873884006166,4.0,14.743206561542081
11.58458489498159,1792.0,2.632282153959305,2.0,12.866613417155301
13.492321997046247,2304.0,5.8318041106692515,3.0,12.05322256915179
16.483245899164192,2048.0,6.217926475457784,3.0,14.588836642605084
